N,Dims,Sim,Obs,X_true,X_mean,X_sd
20,5,11,11,1.75112922675908,1.6308867,0.21246304
20,5,11,12,4.40750271780416,4.465156,0.22153822
20,5,11,13,9.0718297357671,9.1743765,0.24419414
20,5,11,14,8.51041866932064,8.279758,0.22630297
20,5,11,15,7.33987492742017,7.5684395,0.25843894
20,5,11,16,5.73685721494257,5.6594706,0.2703493
20,5,11,17,4.81765535892919,4.334723,0.2457204
20,5,11,18,3.30610994482413,3.2649364,0.20335779
20,5,11,19,1.57660248922184,1.6045513,0.22927412
20,5,11,20,4.8013405338861,4.9659796,0.24122326
20,5,12,1,0.693609158042818,0.96685624,0.1847249
20,5,12,2,8.17775198724121,8.363758,0.20940657
20,5,12,3,9.42621732363477,9.3793335,0.2584018
20,5,12,4,2.69381876336411,2.4062145,0.25955212
20,5,12,5,1.69348123250529,1.7106875,0.22861105
20,5,12,6,0.338956224732101,0.26596844,0.17219351
20,5,12,7,1.78785004187375,1.8590685,0.22209533
20,5,12,8,6.41665365546942,6.4170413,0.2322848
20,5,12,9,0.228777434676886,0.27738187,0.17352636
20,5,12,10,0.0832482660189271,-0.3297369,0.18711367
20,5,12,11,3.92697197152302,3.641795,0.1960398
20,5,12,12,8.13880559289828,8.062602,0.26322386
20,5,12,13,3.7624845537357,3.425228,0.18113606
20,5,12,14,3.80812183720991,3.365125,0.20871085
20,5,12,15,2.64918377622962,2.6177692,0.24210472
20,5,12,16,4.39334316411987,4.303947,0.14471982
20,5,12,17,4.57607151241973,4.51715,0.14878668
20,5,12,18,5.40707547217607,5.6106205,0.1750164
20,5,12,19,6.65679829893634,7.0854897,0.19746098
20,5,12,20,1.12698937533423,1.2745644,0.20691049
20,5,13,1,7.10322446655482,7.0915446,0.27239794
20,5,13,2,2.46137301670387,2.6108835,0.30955225
20,5,13,3,3.89634444611147,3.7477515,0.2933664
20,5,13,4,0.913836725521833,0.7619765,0.28530294
20,5,13,5,9.62064544670284,9.340621,0.3031546
20,5,13,6,0.109333300497383,0.01165011,0.2864062
20,5,13,7,5.74295177590102,5.499279,0.28445622
20,5,13,8,7.64397989492863,7.920129,0.27247024
20,5,13,9,8.73382309218869,8.585295,0.25718084
20,5,13,10,0.410633541177958,0.19627427,0.2884678
20,5,13,11,6.61121600540355,6.7637105,0.28185907
20,5,13,12,8.78370850346982,9.252614,0.26483995
20,5,13,13,8.90559029532596,9.234808,0.26628175
20,5,13,14,5.66280465573072,6.0420027,0.28910342
20,5,13,15,5.93547344440594,5.781136,0.2817704
20,5,13,16,3.64514516666532,3.4450278,0.29550645
20,5,13,17,3.57412851415575,3.2872715,0.28930318
20,5,13,18,5.91457054251805,5.320112,0.29527617
20,5,13,19,8.65451460238546,8.766876,0.2664646
20,5,13,20,6.80523660033941,6.9115148,0.25945053
20,5,14,1,2.54033731063828,2.0071034,0.2342617
20,5,14,2,6.37827298371121,6.179554,0.271912
20,5,14,3,9.57188642118126,9.76876,0.27024046
20,5,14,4,5.52546738879755,5.9841876,0.25388294
20,5,14,5,9.83067143009976,9.880621,0.2675288
20,5,14,6,5.11473868042231,4.876576,0.28852034
20,5,14,7,9.32823361828923,9.500975,0.28043103
20,5,14,8,4.284277188126,4.1799016,0.2962597
20,5,14,9,4.85585135407746,5.1515703,0.26614058
20,5,14,10,3.81652226205915,3.8063285,0.28266412
20,5,14,11,8.91015218105167,8.733451,0.2639203
20,5,14,12,1.6378996684216,1.7842314,0.28165
20,5,14,13,4.74134463118389,4.7974186,0.25271648
20,5,14,14,8.51211223052815,8.5192585,0.2669982
20,5,14,15,8.57463751221076,8.160861,0.27487636
20,5,14,16,7.39684720523655,6.7980103,0.24996355
20,5,14,17,3.53099695872515,3.438873,0.23144884
20,5,14,18,6.73373083118349,6.675205,0.25868034
20,5,14,19,8.51568246027455,8.755355,0.27636653
20,5,14,20,5.95358034130186,5.9781675,0.2602902
20,5,15,1,6.02114044129848,5.9308963,0.17990741
20,5,15,2,1.95043927291408,1.7377027,0.14062025
20,5,15,3,9.66458732029423,9.726162,0.15684788
20,5,15,4,6.50905529269949,6.2913313,0.1851339
20,5,15,5,3.67071893531829,3.973955,0.19803761
20,5,15,6,9.88859211327508,10.215824,0.14589928
20,5,15,7,8.15193412825465,8.262125,0.14465787
20,5,15,8,2.53968368750066,2.9719188,0.189506
20,5,15,9,6.87230846611783,6.8820033,0.17167287
20,5,15,10,8.31429020501673,8.484347,0.16210118
20,5,15,11,1.04669364402071,1.4357501,0.17186603
20,5,15,12,6.46150910062715,6.6053076,0.16383825
20,5,15,13,5.09090392151847,5.140814,0.16959718
20,5,15,14,7.06628567539155,6.9350595,0.14504726
20,5,15,15,8.62313656602055,8.77103,0.21006641
20,5,15,16,8.41785145225003,8.6360445,0.18811578
20,5,15,17,4.47443719021976,4.57721,0.23134619
20,5,15,18,9.64666954241693,10.027725,0.12756716
20,5,15,19,1.41187072964385,1.3786898,0.16464803
20,5,15,20,7.76712512830272,7.868526,0.1242864
20,5,16,1,6.83110056677833,7.1247683,0.18446204
20,5,16,2,2.44117417139933,2.5876036,0.18616515
20,5,16,3,4.50111359590665,4.326188,0.2478209
20,5,16,4,2.29435093468055,2.4114578,0.1494229
20,5,16,5,8.63507915986702,8.48551,0.14182678
20,5,16,6,3.11200278811157,2.821069,0.18432893
20,5,16,7,0.743372743017972,0.6782091,0.13483235
20,5,16,8,8.32321612630039,8.3104925,0.17439833
20,5,16,9,8.74480480328202,8.75475,0.16174647
20,5,16,10,1.39361739624292,1.5156903,0.12114993
20,5,16,11,3.19744975306094,2.8701568,0.17354532
20,5,16,12,5.91114865615964,6.078957,0.15606175
20,5,16,13,1.57219668151811,1.8746673,0.1252505
20,5,16,14,6.61381979240105,6.860036,0.18735875
20,5,16,15,5.25340779684484,4.9123693,0.2042563
20,5,16,16,2.40201973589137,2.2412975,0.15540652
20,5,16,17,8.4731193818152,8.177661,0.16239823
20,5,16,18,6.88514651264995,7.178489,0.2775454
20,5,16,19,7.16725732199848,7.4380507,0.26603
20,5,16,20,0.761555817443877,0.58520246,0.12436607
20,5,17,1,1.55050833243877,1.2433747,0.28911918
20,5,17,2,9.68378808815032,9.786417,0.2007669
